Date,Pic journalier consommation (MW),Température moyenne (°C),Température référence (°C),Consommation à température normale (MW),Consommation Brut (MW),IsHoliday,Year,Month,Day,Weekday,WeekOfYear,DayOfWeek,IsWeekend,Weekday Name,Consommation_Diff
2020-09-19,47514,21.4,16.5,39639,46035.5,0,2020,9,19,5,38,5,1,Saturday,1028.0
2020-09-20,44552,19.8,16.4,37636,46377.0,0,2020,9,20,6,38,6,1,Sunday,341.5
2020-09-21,51809,19.0,16.3,44144,45855.0,0,2020,9,21,0,39,0,0,Monday,-522.0
2020-09-22,52141,18.2,16.1,45480,45328.5,0,2020,9,22,1,39,1,0,Tuesday,-526.5
2020-09-23,52736,18.2,16.0,45292,40408.5,0,2020,9,23,2,39,2,0,Wednesday,-4920.0
2020-09-24,52402,15.3,15.9,45272,37993.5,0,2020,9,24,3,39,3,0,Thursday,-2415.0
2020-09-25,53561,11.8,15.7,45131,44437.5,0,2020,9,25,4,39,4,0,Friday,6444.0
2020-09-26,49890,11.0,15.6,40603,45464.5,0,2020,9,26,5,39,5,1,Saturday,1027.0
2020-09-27,50559,11.0,15.5,39733,45713.0,0,2020,9,27,6,39,6,1,Sunday,248.5
2020-09-28,57798,12.9,15.3,47595,46103.0,0,2020,9,28,0,40,0,0,Monday,390.0
2020-09-29,56702,14.7,15.2,49104,46324.0,0,2020,9,29,1,40,1,0,Tuesday,221.0
2020-09-30,55317,15.3,15.1,48622,42249.5,0,2020,9,30,2,40,2,0,Wednesday,-4074.5
2020-10-01,55925,14.0,15.0,48427,41628.0,0,2020,10,1,3,40,3,0,Thursday,-621.5
2020-10-02,57714,12.8,14.8,48673,48946.0,0,2020,10,2,4,40,4,0,Friday,7318.0
2020-10-03,52999,11.5,14.7,42845,49668.0,0,2020,10,3,5,40,5,1,Saturday,722.0
2020-10-04,51578,11.8,14.6,40634,49010.0,0,2020,10,4,6,40,6,1,Sunday,-658.0
2020-10-05,59456,12.5,14.4,48307,49026.5,0,2020,10,5,0,41,0,0,Monday,16.5
2020-10-06,59127,13.7,14.3,49866,49622.5,0,2020,10,6,1,41,1,0,Tuesday,596.0
2020-10-07,58298,14.2,14.2,49894,44828.0,0,2020,10,7,2,41,2,0,Wednesday,-4794.5
2020-10-08,56724,15.3,14.0,49858,43188.5,0,2020,10,8,3,41,3,0,Thursday,-1639.5
2020-10-09,56305,14.4,13.9,49380,50759.5,0,2020,10,9,4,41,4,0,Friday,7571.0
2020-10-10,51610,12.2,13.8,44124,51749.5,0,2020,10,10,5,41,5,1,Saturday,990.0
2020-10-11,52325,10.5,13.6,42154,51192.5,0,2020,10,11,6,41,6,1,Sunday,-557.0
2020-10-12,61031,10.1,13.5,49072,50834.0,0,2020,10,12,0,42,0,0,Monday,-358.5
2020-10-13,62209,10.2,13.4,50097,49786.0,0,2020,10,13,1,42,1,0,Tuesday,-1048.0
2020-10-14,63112,9.6,13.2,50227,45098.0,0,2020,10,14,2,42,2,0,Wednesday,-4688.0
2020-10-15,64734,9.3,13.1,50804,43901.5,0,2020,10,15,3,42,3,0,Thursday,-1196.5
2020-10-16,64442,9.8,13.0,50660,51525.5,0,2020,10,16,4,42,4,0,Friday,7624.0
2020-10-17,57104,10.0,12.8,45821,52983.0,0,2020,10,17,5,42,5,1,Saturday,1457.5
2020-10-18,54564,9.7,12.7,44026,53563.0,0,2020,10,18,6,42,6,1,Sunday,580.0
2020-10-19,63793,10.5,12.6,50448,54514.0,0,2020,10,19,0,43,0,0,Monday,951.0
2020-10-20,61243,14.0,12.4,52630,54178.0,0,2020,10,20,1,43,1,0,Tuesday,-336.0
2020-10-21,58256,16.8,12.3,53425,48724.5,0,2020,10,21,2,43,2,0,Wednesday,-5453.5
2020-10-22,57503,15.8,12.1,53678,46717.5,0,2020,10,22,3,43,3,0,Thursday,-2007.0
2020-10-23,57843,14.5,12.0,52963,53235.0,0,2020,10,23,4,43,4,0,Friday,6517.5
2020-10-24,51939,13.7,11.9,47868,53948.5,0,2020,10,24,5,43,5,1,Saturday,713.5
2020-10-25,52421,12.2,11.7,46256,53169.5,0,2020,10,25,6,43,6,1,Sunday,-779.0
2020-10-26,63284,10.3,11.6,53130,52723.0,0,2020,10,26,0,44,0,0,Monday,-446.5
2020-10-27,64470,10.8,11.4,54500,52227.5,0,2020,10,27,1,44,1,0,Tuesday,-495.5
2020-10-28,62806,12.5,11.3,54640,47717.5,0,2020,10,28,2,44,2,0,Wednesday,-4510.0
2020-10-29,59393,13.4,11.1,55292,46407.5,0,2020,10,29,3,44,3,0,Thursday,-1310.0
2020-10-30,57896,13.6,11.0,54650,54324.5,0,2020,10,30,4,44,4,0,Friday,7917.0
2020-10-31,52959,12.9,10.8,49439,56168.0,0,2020,10,31,5,44,5,1,Saturday,1843.5
2020-11-01,51562,15.1,10.7,49057,47008.5,1,2020,11,1,6,44,6,1,Sunday,-9159.5
2020-11-02,58411,15.6,10.6,55374,55305.0,0,2020,11,2,0,45,0,0,Monday,8296.5
2020-11-03,62882,10.5,10.4,57012,54012.5,0,2020,11,3,1,45,1,0,Tuesday,-1292.5
2020-11-04,65750,8.0,10.3,56995,49093.0,0,2020,11,4,2,45,2,0,Wednesday,-4919.5
2020-11-05,65288,8.5,10.1,56953,47554.5,0,2020,11,5,3,45,3,0,Thursday,-1538.5
2020-11-06,63578,10.0,10.0,56569,53390.5,0,2020,11,6,4,45,4,0,Friday,5836.0
2020-11-07,54819,12.6,9.8,52316,55990.0,0,2020,11,7,5,45,5,1,Saturday,2599.5
2020-11-08,52217,13.6,9.7,51283,57816.0,0,2020,11,8,6,45,6,1,Sunday,1826.0
2020-11-09,58982,13.1,9.5,57428,58221.0,0,2020,11,9,0,46,0,0,Monday,405.0
2020-11-10,59298,12.1,9.4,58319,57159.5,0,2020,11,10,1,46,1,0,Tuesday,-1061.5
2020-11-11,55657,11.0,9.2,52959,50657.5,1,2020,11,11,2,46,2,0,Wednesday,-6502.0
2020-11-12,60791,11.5,9.1,58270,48994.0,0,2020,11,12,3,46,3,0,Thursday,-1663.5
2020-11-13,58566,12.4,8.9,58739,54837.0,0,2020,11,13,4,46,4,0,Friday,5843.0
2020-11-14,53478,13.1,8.8,54630,55805.5,0,2020,11,14,5,46,5,1,Saturday,968.5
2020-11-15,54001,13.2,8.7,54006,47554.5,0,2020,11,15,6,46,6,1,Sunday,-8251.0
2020-11-16,62731,11.3,8.5,60569,56334.0,0,2020,11,16,0,47,0,0,Monday,8779.5
2020-11-17,62957,10.4,8.4,61787,56489.5,0,2020,11,17,1,47,1,0,Tuesday,155.5
2020-11-18,62660,10.9,8.2,62170,51604.0,0,2020,11,18,2,47,2,0,Wednesday,-4885.5
2020-11-19,65137,9.9,8.1,62432,51059.5,0,2020,11,19,3,47,3,0,Thursday,-544.5
2020-11-20,66079,7.1,8.0,62446,57952.0,0,2020,11,20,4,47,4,0,Friday,6892.5
2020-11-21,62649,5.6,7.8,56616,59351.5,0,2020,11,21,5,47,5,1,Saturday,1399.5
2020-11-22,62361,5.9,7.7,55171,59480.0,0,2020,11,22,6,47,6,1,Sunday,128.5
2020-11-23,69688,7.0,7.5,62414,60013.5,0,2020,11,23,0,48,0,0,Monday,533.5
2020-11-24,70729,6.3,7.4,63333,61289.5,0,2020,11,24,1,48,1,0,Tuesday,1276.0
2020-11-25,69401,8.0,7.3,64206,57260.0,0,2020,11,25,2,48,2,0,Wednesday,-4029.5
2020-11-26,68810,8.2,7.2,64923,55861.5,0,2020,11,26,3,48,3,0,Thursday,-1398.5
2020-11-27,67068,8.9,7.0,64611,62592.0,0,2020,11,27,4,48,4,0,Friday,6730.5
2020-11-28,60967,8.3,6.9,59607,63968.5,0,2020,11,28,5,48,5,1,Saturday,1376.5
2020-11-29,64622,5.2,6.8,57712,63815.0,0,2020,11,29,6,48,6,1,Sunday,-153.5
2020-11-30,76273,3.5,6.7,64529,63475.5,0,2020,11,30,0,49,0,0,Monday,-339.5
2020-12-01,75243,6.2,6.5,66147,63317.0,0,2020,12,1,1,49,1,0,Tuesday,-158.5
2020-12-02,76215,5.6,6.4,67034,58112.0,0,2020,12,2,2,49,2,0,Wednesday,-5205.0
2020-12-03,75378,6.2,6.3,66248,57896.5,0,2020,12,3,3,49,3,0,Thursday,-215.5
2020-12-04,74063,5.5,6.2,66053,66450.5,0,2020,12,4,4,49,4,0,Friday,8554.0
2020-12-05,70855,3.9,6.1,61122,67353.0,0,2020,12,5,5,49,5,1,Saturday,902.5
2020-12-06,69921,4.4,6.0,59819,68243.5,0,2020,12,6,6,49,6,1,Sunday,890.5
2020-12-07,79577,3.9,5.9,66927,67249.5,0,2020,12,7,0,50,0,0,Monday,-994.0
2020-12-08,79945,4.1,5.8,67993,66976.5,0,2020,12,8,1,50,1,0,Tuesday,-273.0
2020-12-09,80044,3.6,5.7,68537,63107.5,0,2020,12,9,2,50,2,0,Wednesday,-3869.0
2020-12-10,78300,4.9,5.6,68481,61657.5,0,2020,12,10,3,50,3,0,Thursday,-1450.0
2020-12-11,74773,7.5,5.5,68434,69267.0,0,2020,12,11,4,50,4,0,Friday,7609.5
2020-12-12,66573,7.9,5.5,63242,70072.5,0,2020,12,12,5,50,5,1,Saturday,805.5
2020-12-13,66385,7.1,5.4,62064,71044.0,0,2020,12,13,6,50,6,1,Sunday,971.5
2020-12-14,72144,9.2,5.3,69009,70104.0,0,2020,12,14,0,51,0,0,Monday,-940.0
2020-12-15,71043,9.6,5.2,70369,68587.0,0,2020,12,15,1,51,1,0,Tuesday,-1517.0
2020-12-16,71423,8.4,5.2,70170,62119.5,0,2020,12,16,2,51,2,0,Wednesday,-6467.5
2020-12-17,70358,9.1,5.1,70455,61010.5,0,2020,12,17,3,51,3,0,Thursday,-1109.0
2020-12-18,68823,8.6,5.0,69287,66792.0,0,2020,12,18,4,51,4,0,Friday,5781.5
2020-12-19,62259,9.6,5.0,64324,66947.0,0,2020,12,19,5,51,5,1,Saturday,155.0
2020-12-20,61166,9.1,4.9,63055,67236.0,0,2020,12,20,6,51,6,1,Sunday,289.0
2020-12-21,68883,9.5,4.9,68666,62736.5,0,2020,12,21,0,52,0,0,Monday,-4499.5
2020-12-22,63092,12.3,4.8,69354,61821.0,0,2020,12,22,1,52,1,0,Tuesday,-915.5
2020-12-23,63063,11.5,4.8,69183,47554.5,0,2020,12,23,2,52,2,0,Wednesday,-14266.5
2020-12-24,63476,7.8,4.8,66442,62849.0,0,2020,12,24,3,52,3,0,Thursday,15294.5
2020-12-25,63491,4.0,4.7,61587,59777.0,1,2020,12,25,4,52,4,0,Friday,-3072.0
2020-12-26,69137,3.1,4.7,63025,65481.0,0,2020,12,26,5,52,5,1,Saturday,5704.0
2020-12-27,69230,4.5,4.7,63024,66258.5,0,2020,12,27,6,52,6,1,Sunday,777.5
2020-12-28,72888,5.1,4.7,66028,66641.5,0,2020,12,28,0,53,0,0,Monday,383.0
2020-12-29,72955,4.8,4.6,66635,65667.0,0,2020,12,29,1,53,1,0,Tuesday,-974.5
2020-12-30,73195,4.2,4.6,66491,47554.5,0,2020,12,30,2,53,2,0,Wednesday,-18112.5
2020-12-31,71824,4.2,4.6,65355,66715.0,0,2020,12,31,3,53,3,0,Thursday,19160.5
2021-01-01,69893,2.0,4.6,61392,56792.0,1,2021,1,1,4,53,4,0,Friday,-9923.0
2021-01-02,74934,1.5,4.6,63544,74590.0,0,2021,1,2,5,53,5,1,Saturday,17798.0
2021-01-03,75092,2.3,4.6,62993,47554.5,0,2021,1,3,6,53,6,1,Sunday,-27035.5
2021-01-04,85625,1.8,4.6,70596,77062.5,0,2021,1,4,0,1,0,0,Monday,29508.0
2021-01-05,86311,1.9,4.6,72723,77591.0,0,2021,1,5,1,1,1,0,Tuesday,528.5
2021-01-06,86296,2.0,4.6,73239,77230.5,0,2021,1,6,2,1,2,0,Wednesday,-360.5
2021-01-07,87240,1.4,4.6,73344,72182.5,0,2021,1,7,3,1,3,0,Thursday,-5048.0
2021-01-08,87195,0.9,4.7,72418,70154.5,0,2021,1,8,4,1,4,0,Friday,-2028.0
2021-01-09,81065,0.5,4.7,67335,77514.5,0,2021,1,9,5,1,5,1,Saturday,7360.0
2021-01-10,80494,0.7,4.7,65532,75815.5,0,2021,1,10,6,1,6,1,Sunday,-1699.0
2021-01-11,88759,1.0,4.7,72517,72789.5,0,2021,1,11,0,2,0,0,Monday,-3026.0
2021-01-12,85480,5.0,4.7,73583,71538.0,0,2021,1,12,1,2,1,0,Tuesday,-1251.5
2021-01-13,79192,7.5,4.8,72577,73152.0,0,2021,1,13,2,2,2,0,Wednesday,1614.0
2021-01-14,77778,7.8,4.8,72433,70144.5,0,2021,1,14,3,2,3,0,Thursday,-3007.5
2021-01-15,80368,4.0,4.8,72441,65456.0,0,2021,1,15,4,2,4,0,Friday,-4688.5
2021-01-16,78993,1.6,4.9,67011,73350.0,0,2021,1,16,5,2,5,1,Saturday,7894.0
2021-01-17,73117,5.2,4.9,64330,73175.0,0,2021,1,17,6,2,6,1,Sunday,-175.0
2021-01-18,82095,4.1,4.9,71771,70772.0,0,2021,1,18,0,3,0,0,Monday,-2403.0
2021-01-19,83179,5.0,5.0,73115,69655.0,0,2021,1,19,1,3,1,0,Tuesday,-1117.0
2021-01-20,76855,8.8,5.0,72693,69842.5,0,2021,1,20,2,3,2,0,Wednesday,187.5
2021-01-21,74753,9.2,5.1,72657,66114.5,0,2021,1,21,3,3,3,0,Thursday,-3728.0
2021-01-22,74088,6.9,5.1,71557,65528.5,0,2021,1,22,4,3,4,0,Friday,-586.0
2021-01-23,71514,4.9,5.2,66306,72726.0,0,2021,1,23,5,3,5,1,Saturday,7197.5
2021-01-24,73777,3.4,5.2,64354,75526.5,0,2021,1,24,6,3,6,1,Sunday,2800.5
2021-01-25,81575,3.7,5.2,71360,73021.0,0,2021,1,25,0,4,0,0,Monday,-2505.5
2021-01-26,84472,2.6,5.3,72490,68416.0,0,2021,1,26,1,4,1,0,Tuesday,-4605.0
2021-01-27,80471,6.2,5.3,71882,66145.5,0,2021,1,27,2,4,2,0,Wednesday,-2270.5
2021-01-28,72951,10.8,5.4,71525,62272.5,0,2021,1,28,3,4,3,0,Thursday,-3873.0
2021-01-29,69277,10.9,5.4,70655,60753.0,0,2021,1,29,4,4,4,0,Friday,-1519.5
2021-01-30,64651,9.1,5.5,65636,66872.0,0,2021,1,30,5,4,5,1,Saturday,6119.0
2021-01-31,64963,8.5,5.5,63521,66585.5,0,2021,1,31,6,4,6,1,Sunday,-286.5
2021-02-01,71603,9.5,5.6,70312,66639.0,0,2021,2,1,0,5,0,0,Monday,53.5
2021-02-02,68114,11.2,5.6,71443,66809.0,0,2021,2,2,1,5,1,0,Tuesday,170.0
2021-02-03,69391,10.7,5.7,71533,65327.5,0,2021,2,3,2,5,2,0,Wednesday,-1481.5
2021-02-04,69665,8.7,5.8,70945,60823.5,0,2021,2,4,3,5,3,0,Thursday,-4504.0
2021-02-05,68397,9.3,5.8,68785,60925.5,0,2021,2,5,4,5,4,0,Friday,102.0
2021-02-06,63913,8.8,5.9,64317,70520.0,0,2021,2,6,5,5,5,1,Saturday,9594.5
2021-02-07,68959,5.3,5.9,62138,72940.0,0,2021,2,7,6,5,6,1,Sunday,2420.0
2021-02-08,80506,2.7,6.0,69099,73542.5,0,2021,2,8,0,6,0,0,Monday,602.5
2021-02-09,82953,2.1,6.0,70040,75177.0,0,2021,2,9,1,6,1,0,Tuesday,1634.5
2021-02-10,84414,1.6,6.1,69725,75075.5,0,2021,2,10,2,6,2,0,Wednesday,-101.5
2021-02-11,85975,0.5,6.1,69882,70487.5,0,2021,2,11,3,6,3,0,Thursday,-4588.0
2021-02-12,86676,0.6,6.2,69249,67563.0,0,2021,2,12,4,6,4,0,Friday,-2924.5
2021-02-13,81303,-0.4,6.2,64199,70621.0,0,2021,2,13,5,6,5,1,Saturday,3058.0
2021-02-14,78482,1.2,6.3,61997,68447.0,0,2021,2,14,6,6,6,1,Sunday,-2174.0
2021-02-15,80626,6.2,6.4,67799,66013.0,0,2021,2,15,0,7,0,0,Monday,-2434.0
2021-02-16,75687,8.7,6.4,68124,66482.0,0,2021,2,16,1,7,1,0,Tuesday,469.0
2021-02-17,71407,9.5,6.5,67416,64747.0,0,2021,2,17,2,7,2,0,Wednesday,-1735.0
2021-02-18,70952,9.1,6.5,67793,58094.0,0,2021,2,18,3,7,3,0,Thursday,-6653.0
2021-02-19,69686,9.9,6.6,67079,55978.0,0,2021,2,19,4,7,4,0,Friday,-2116.0
2021-02-20,58742,12.0,6.7,61754,62530.0,0,2021,2,20,5,7,5,1,Saturday,6552.0
2021-02-21,58140,12.0,6.7,60386,61796.5,0,2021,2,21,6,7,6,1,Sunday,-733.5
2021-02-22,65199,11.8,6.8,67033,61010.5,0,2021,2,22,0,8,0,0,Monday,-786.0
2021-02-23,63430,12.5,6.8,66908,60807.0,0,2021,2,23,1,8,1,0,Tuesday,-203.5
2021-02-24,62003,12.7,6.9,66812,60766.0,0,2021,2,24,2,8,2,0,Wednesday,-41.0
2021-02-25,62022,11.2,7.0,66003,57544.0,0,2021,2,25,3,8,3,0,Thursday,-3222.0
2021-02-26,63859,8.8,7.0,64270,55818.0,0,2021,2,26,4,8,4,0,Friday,-1726.0
2021-02-27,60820,7.4,7.1,59713,61323.0,0,2021,2,27,5,8,5,1,Saturday,5505.0
2021-02-28,60467,7.2,7.2,57287,61884.5,0,2021,2,28,6,8,6,1,Sunday,561.5
2021-03-01,68907,8.5,7.2,63941,61476.0,0,2021,3,1,0,9,0,0,Monday,-408.5
2021-03-02,68259,9.6,7.3,64803,61110.0,0,2021,3,2,1,9,1,0,Tuesday,-366.0
2021-03-03,66543,10.1,7.4,64682,62027.0,0,2021,3,3,2,9,2,0,Wednesday,917.0
2021-03-04,66027,9.1,7.5,63719,58079.5,0,2021,3,4,3,9,3,0,Thursday,-3947.5
2021-03-05,68558,6.9,7.5,62818,55992.5,0,2021,3,5,4,9,4,0,Friday,-2087.0
2021-03-06,63684,5.6,7.6,58048,62165.0,0,2021,3,6,5,9,5,1,Saturday,6172.5
2021-03-07,63594,5.7,7.7,55442,62976.5,0,2021,3,7,6,9,6,1,Sunday,811.5
2021-03-08,71957,5.6,7.8,61635,63064.0,0,2021,3,8,0,10,0,0,Monday,87.5
2021-03-09,73896,5.9,7.8,62390,61348.0,0,2021,3,9,1,10,1,0,Tuesday,-1716.0
2021-03-10,72475,6.7,7.9,61922,60991.5,0,2021,3,10,2,10,2,0,Wednesday,-356.5
2021-03-11,67049,10.7,8.0,62195,56537.5,0,2021,3,11,3,10,3,0,Thursday,-4454.0
2021-03-12,67102,8.8,8.1,61554,54854.0,0,2021,3,12,4,10,4,0,Friday,-1683.5
2021-03-13,61994,8.6,8.2,57209,61509.5,0,2021,3,13,5,10,5,1,Saturday,6655.5
2021-03-14,62407,7.6,8.2,55051,62078.0,0,2021,3,14,6,10,6,1,Sunday,568.5
2021-03-15,68807,8.5,8.3,61794,62311.5,0,2021,3,15,0,11,0,0,Monday,233.5
2021-03-16,68961,8.3,8.4,62450,63115.5,0,2021,3,16,1,11,1,0,Tuesday,804.0
2021-03-17,70050,7.8,8.5,61852,62145.5,0,2021,3,17,2,11,2,0,Wednesday,-970.0
2021-03-18,70636,6.0,8.6,61276,57026.5,0,2021,3,18,3,11,3,0,Thursday,-5119.0
2021-03-19,71418,5.7,8.7,60143,54721.0,0,2021,3,19,4,11,4,0,Friday,-2305.5
2021-03-20,64564,5.1,8.8,55072,60386.0,0,2021,3,20,5,11,5,1,Saturday,5665.0
2021-03-21,64232,6.1,8.9,52321,59641.0,0,2021,3,21,6,11,6,1,Sunday,-745.0
2021-03-22,70002,6.7,9.0,58701,57908.5,0,2021,3,22,0,12,0,0,Monday,-1732.5
2021-03-23,70438,7.5,9.1,58753,56734.0,0,2021,3,23,1,12,1,0,Tuesday,-1174.5
2021-03-24,67393,9.3,9.2,58102,56231.5,0,2021,3,24,2,12,2,0,Wednesday,-502.5
2021-03-25,63499,9.8,9.3,57225,51383.5,0,2021,3,25,3,12,3,0,Thursday,-4848.0
2021-03-26,62838,9.8,9.4,56254,49041.0,0,2021,3,26,4,12,4,0,Friday,-2342.5
2021-03-27,56659,9.1,9.5,51209,53862.0,0,2021,3,27,5,12,5,1,Saturday,4821.0
2021-03-28,54440,10.2,9.7,49942,53239.0,0,2021,3,28,6,12,6,1,Sunday,-623.0
2021-03-29,62007,13.2,9.8,56631,52445.5,0,2021,3,29,0,13,0,0,Monday,-793.5
2021-03-30,58273,15.3,9.9,57539,52572.5,0,2021,3,30,1,13,1,0,Tuesday,127.0
2021-03-31,55155,15.8,10.0,57487,51455.0,0,2021,3,31,2,13,2,0,Wednesday,-1117.5
2021-04-01,54219,16.0,10.1,56513,48269.5,0,2021,4,1,3,13,3,0,Thursday,-3185.5
2021-04-02,53603,12.3,10.2,54519,46767.5,0,2021,4,2,4,13,4,0,Friday,-1502.0
2021-04-03,52427,9.3,10.3,49340,47554.5,0,2021,4,3,5,13,5,1,Saturday,787.0
2021-04-04,51577,8.8,10.5,46952,56236.0,0,2021,4,4,6,13,6,1,Sunday,8681.5
2021-04-05,54510,8.0,10.6,46738,57926.0,1,2021,4,5,0,14,0,0,Monday,1690.0
2021-04-06,66198,5.1,10.7,52808,56338.5,0,2021,4,6,1,14,1,0,Tuesday,-1587.5
2021-04-07,70600,4.8,10.8,53173,54169.0,0,2021,4,7,2,14,2,0,Wednesday,-2169.5
2021-04-08,69268,7.4,11.0,53297,49001.5,0,2021,4,8,3,14,3,0,Thursday,-5167.5
2021-04-09,64709,10.0,11.1,51949,48233.0,0,2021,4,9,4,14,4,0,Friday,-768.5
2021-04-10,56699,10.6,11.2,46647,47161.5,0,2021,4,10,5,14,5,1,Saturday,-1071.5
2021-04-11,57723,8.2,11.3,44650,55386.0,0,2021,4,11,6,14,6,1,Sunday,8224.5
2021-04-12,66463,6.6,11.5,50399,54949.0,0,2021,4,12,0,15,0,0,Monday,-437.0
2021-04-13,67156,7.1,11.6,50670,54766.0,0,2021,4,13,1,15,1,0,Tuesday,-183.0
2021-04-14,66087,7.3,11.7,50707,54383.0,0,2021,4,14,2,15,2,0,Wednesday,-383.0
2021-04-15,66068,6.8,11.9,49825,48941.5,0,2021,4,15,3,15,3,0,Thursday,-5441.5
2021-04-16,66098,6.9,12.0,49103,46469.5,0,2021,4,16,4,15,4,0,Friday,-2472.0
2021-04-17,57886,8.2,12.1,43998,51572.0,0,2021,4,17,5,15,5,1,Saturday,5102.5
2021-04-18,54261,8.9,12.3,42306,51262.5,0,2021,4,18,6,15,6,1,Sunday,-309.5
2021-04-19,61450,10.3,12.4,48290,50620.0,0,2021,4,19,0,16,0,0,Monday,-642.5
2021-04-20,59076,11.8,12.5,49241,49956.0,0,2021,4,20,1,16,1,0,Tuesday,-664.0
2021-04-21,57074,12.2,12.7,49164,48967.0,0,2021,4,21,2,16,2,0,Wednesday,-989.0
2021-04-22,56105,12.4,12.8,48703,43993.5,0,2021,4,22,3,16,3,0,Thursday,-4973.5
2021-04-23,54869,13.8,12.9,47994,42034.0,0,2021,4,23,4,16,4,0,Friday,-1959.5
2021-04-24,47511,14.8,13.1,43738,48258.0,0,2021,4,24,5,16,5,1,Saturday,6224.0
2021-04-25,46665,13.6,13.2,41510,49035.0,0,2021,4,25,6,16,6,1,Sunday,777.0
2021-04-26,54718,12.7,13.3,47117,48969.0,0,2021,4,26,0,17,0,0,Monday,-66.0
2021-04-27,54944,12.9,13.4,48037,49177.5,0,2021,4,27,1,17,1,0,Tuesday,208.5
2021-04-28,56060,12.1,13.6,47550,48580.5,0,2021,4,28,2,17,2,0,Wednesday,-597.0
2021-04-29,57127,10.8,13.7,46757,47554.5,0,2021,4,29,3,17,3,0,Thursday,-1026.0
2021-04-30,57294,10.3,13.8,45706,42085.0,0,2021,4,30,4,17,4,0,Friday,-5469.5
2021-05-01,51109,9.3,14.0,38391,41990.5,1,2021,5,1,5,17,5,1,Saturday,-94.5
2021-05-02,50964,9.3,14.1,37915,49580.0,0,2021,5,2,6,17,6,1,Sunday,7589.5
2021-05-03,58667,11.0,14.2,44945,49273.0,0,2021,5,3,0,18,0,0,Monday,-307.0
2021-05-04,57729,11.9,14.3,46381,50335.5,0,2021,5,4,1,18,1,0,Tuesday,1062.5
2021-05-05,57479,10.9,14.5,45563,48715.5,0,2021,5,5,2,18,2,0,Wednesday,-1620.0
2021-05-06,60088,10.8,14.6,46386,47554.5,0,2021,5,6,3,18,3,0,Thursday,-1161.0
2021-05-07,58001,12.1,14.7,45332,39926.0,0,2021,5,7,4,18,4,0,Friday,-7628.5
2021-05-08,48969,15.8,14.8,39918,41793.0,1,2021,5,8,5,18,5,1,Saturday,1867.0
2021-05-09,45021,18.2,14.9,39460,47063.0,0,2021,5,9,6,18,6,1,Sunday,5270.0
2021-05-10,53114,14.7,15.1,45496,47177.5,0,2021,5,10,0,19,0,0,Monday,114.5
2021-05-11,54365,12.3,15.2,45800,47554.5,0,2021,5,11,1,19,1,0,Tuesday,377.0
2021-05-12,54379,12.0,15.3,45101,43815.5,0,2021,5,12,2,19,2,0,Wednesday,-3739.0
2021-05-13,49320,12.2,15.4,39788,42170.0,1,2021,5,13,3,19,3,0,Thursday,-1645.5
2021-05-14,52260,11.9,15.6,41086,41022.5,0,2021,5,14,4,19,4,0,Friday,-1147.5
2021-05-15,50686,12.3,15.7,39112,47300.5,0,2021,5,15,5,19,5,1,Saturday,6278.0
2021-05-16,48610,13.1,15.8,38590,48045.0,0,2021,5,16,6,19,6,1,Sunday,744.5
2021-05-17,56259,13.0,15.9,44357,48165.5,0,2021,5,17,0,20,0,0,Monday,120.5
2021-05-18,55968,12.4,16.0,45705,41928.5,0,2021,5,18,1,20,1,0,Tuesday,-6237.0
2021-05-19,56485,12.2,16.1,45450,47223.0,0,2021,5,19,2,20,2,0,Wednesday,5294.5
2021-05-20,55584,13.4,16.2,45448,42267.5,0,2021,5,20,3,20,3,0,Thursday,-4955.5
2021-05-21,55370,13.5,16.3,45213,39687.5,0,2021,5,21,4,20,4,0,Friday,-2580.0
2021-05-22,49967,12.4,16.4,39883,47554.5,0,2021,5,22,5,20,5,1,Saturday,7867.0
2021-05-23,46987,12.9,16.6,37461,47464.0,0,2021,5,23,6,20,6,1,Sunday,-90.5
2021-05-24,50572,12.0,16.7,39127,48068.5,1,2021,5,24,0,21,0,0,Monday,604.5
2021-05-25,56215,12.5,16.8,44555,47366.5,0,2021,5,25,1,21,1,0,Tuesday,-702.0
2021-05-26,56695,13.2,16.9,45666,45846.0,0,2021,5,26,2,21,2,0,Wednesday,-1520.5
2021-05-27,54167,15.2,17.0,46132,40440.0,0,2021,5,27,3,21,3,0,Thursday,-5406.0
2021-05-28,52227,16.9,17.1,44964,38076.5,0,2021,5,28,4,21,4,0,Friday,-2363.5
2021-05-29,46297,18.0,17.2,40030,41774.5,0,2021,5,29,5,21,5,1,Saturday,3698.0
2021-05-30,43549,18.1,17.3,37766,45008.5,0,2021,5,30,6,21,6,1,Sunday,3234.0
2021-05-31,50741,18.9,17.4,43761,45228.0,0,2021,5,31,0,22,0,0,Monday,219.5
2021-06-01,51608,20.1,17.5,44439,45525.5,0,2021,6,1,1,22,1,0,Tuesday,297.5
2021-06-02,52934,19.5,17.6,44833,45020.5,0,2021,6,2,2,22,2,0,Wednesday,-505.0
2021-06-03,52724,19.6,17.7,45284,40050.0,0,2021,6,3,3,22,3,0,Thursday,-4970.5
2021-06-04,52720,17.6,17.8,44756,38140.5,0,2021,6,4,4,22,4,0,Friday,-1909.5
2021-06-05,46334,16.6,17.9,39530,44508.5,0,2021,6,5,5,22,5,1,Saturday,6368.0
