Date;Filière;Valeur (GW)
07/11/2022;Consommation brute;55,90128125
08/11/2022;Consommation brute;56,51428542
09/11/2022;Consommation brute;55,53506458
10/11/2022;Consommation brute;
11/11/2022;Consommation brute;50,64727083
12/11/2022;Consommation brute;49,42732292
13/11/2022;Consommation brute;55,79386875
14/11/2022;Consommation brute;57,58849167
15/11/2022;Consommation brute;58,60829792
16/11/2022;Consommation brute;59,13945625
17/11/2022;Consommation brute;58,48975208
18/11/2022;Consommation brute;52,62758333
19/11/2022;Consommation brute;51,14632917
20/11/2022;Consommation brute;58,31865208
21/11/2022;Consommation brute;60,3104125
22/11/2022;Consommation brute;61,21874583
23/11/2022;Consommation brute;61,42002083
24/11/2022;Consommation brute;60,99259792
25/11/2022;Consommation brute;55,64121667
26/11/2022;Consommation brute;53,85386875
27/11/2022;Consommation brute;60,54320625
28/11/2022;Consommation brute;62,16689792
29/11/2022;Consommation brute;62,39189792
30/11/2022;Consommation brute;62,68090208
01/12/2022;Consommation brute;60,66691438
02/12/2022;Consommation brute;56,04004188
03/12/2022;Consommation brute;54,86850354
04/12/2022;Consommation brute;61,90774083
05/12/2022;Consommation brute;63,2431475
06/12/2022;Consommation brute;63,25563729
07/12/2022;Consommation brute;63,09056167
08/12/2022;Consommation brute;62,35844292
09/12/2022;Consommation brute;58,19824063
10/12/2022;Consommation brute;56,9352925
11/12/2022;Consommation brute;63,85168688
12/12/2022;Consommation brute;64,65876021
13/12/2022;Consommation brute;64,33379313
14/12/2022;Consommation brute;65,30323979
15/12/2022;Consommation brute;65,17127021
16/12/2022;Consommation brute;61,40507208
17/12/2022;Consommation brute;59,15811292
18/12/2022;Consommation brute;65,27276292
19/12/2022;Consommation brute;66,01520729
20/12/2022;Consommation brute;65,62303229
21/12/2022;Consommation brute;65,3810625
22/12/2022;Consommation brute;65,76725
23/12/2022;Consommation brute;64,13333333
24/12/2022;Consommation brute;59,63458333
25/12/2022;Consommation brute;56,44922917
26/12/2022;Consommation brute;61,44060417
27/12/2022;Consommation brute;62,81860417
28/12/2022;Consommation brute;62,96002083
29/12/2022;Consommation brute;63,19922917
30/12/2022;Consommation brute;63,54391667
31/12/2022;Consommation brute;61,70020833
01/01/2022;Consommation brute;44,06815
02/01/2022;Consommation brute;
03/01/2022;Consommation brute;62,60976042
04/01/2022;Consommation brute;68,810925
05/01/2022;Consommation brute;72,92339583
06/01/2022;Consommation brute;72,724325
07/01/2022;Consommation brute;65,41409583
08/01/2022;Consommation brute;62,78812083
09/01/2022;Consommation brute;70,02851458
10/01/2022;Consommation brute;73,02005208
11/01/2022;Consommation brute;75,8172375
12/01/2022;Consommation brute;77,12402083
13/01/2022;Consommation brute;77,96542292
14/01/2022;Consommation brute;73,22077708
15/01/2022;Consommation brute;71,009125
16/01/2022;Consommation brute;75,34956458
17/01/2022;Consommation brute;75,77547917
18/01/2022;Consommation brute;75,620125
19/01/2022;Consommation brute;74,18225833
20/01/2022;Consommation brute;75,60682917
21/01/2022;Consommation brute;70,68838333
22/01/2022;Consommation brute;67,79129583
23/01/2022;Consommation brute;75,22701667
24/01/2022;Consommation brute;78,44545417
25/01/2022;Consommation brute;79,0568625
26/01/2022;Consommation brute;78,14185417
27/01/2022;Consommation brute;74,656875
28/01/2022;Consommation brute;67,41849792
29/01/2022;Consommation brute;62,44685833
30/01/2022;Consommation brute;70,39171667
31/01/2022;Consommation brute;72,15663958
01/02/2022;Consommation brute;67,58817083
02/02/2022;Consommation brute;67,92382292
03/02/2022;Consommation brute;66,84333542
04/02/2022;Consommation brute;62,42258333
05/02/2022;Consommation brute;61,84120417
06/02/2022;Consommation brute;65,24121458
07/02/2022;Consommation brute;66,85182083
08/02/2022;Consommation brute;66,50518958
09/02/2022;Consommation brute;66,15572708
10/02/2022;Consommation brute;67,05135417
11/02/2022;Consommation brute;64,68426458
12/02/2022;Consommation brute;61,04019375
13/02/2022;Consommation brute;65,00323542
14/02/2022;Consommation brute;67,32012708
15/02/2022;Consommation brute;65,50138333
16/02/2022;Consommation brute;61,17703958
17/02/2022;Consommation brute;60,41521667
18/02/2022;Consommation brute;58,82718333
19/02/2022;Consommation brute;56,5285
20/02/2022;Consommation brute;63,84261667
21/02/2022;Consommation brute;64,11451458
22/02/2022;Consommation brute;62,55704167
23/02/2022;Consommation brute;63,5721
24/02/2022;Consommation brute;65,03090833
25/02/2022;Consommation brute;61,03671042
26/02/2022;Consommation brute;59,56052708
27/02/2022;Consommation brute;64,71441667
28/02/2022;Consommation brute;64,58081667
01/03/2022;Consommation brute;63,78721042
02/03/2022;Consommation brute;62,32864375
03/03/2022;Consommation brute;61,89594583
04/03/2022;Consommation brute;58,69371458
05/03/2022;Consommation brute;58,73289583
06/03/2022;Consommation brute;67,95690208
07/03/2022;Consommation brute;67,77208333
08/03/2022;Consommation brute;63,81846042
09/03/2022;Consommation brute;61,3020125
10/03/2022;Consommation brute;60,91332292
11/03/2022;Consommation brute;56,10598958
12/03/2022;Consommation brute;55,05970833
13/03/2022;Consommation brute;60,535125
14/03/2022;Consommation brute;59,55505
15/03/2022;Consommation brute;58,51265833
16/03/2022;Consommation brute;59,63665
17/03/2022;Consommation brute;60,16508958
18/03/2022;Consommation brute;53,90127917
19/03/2022;Consommation brute;51,56021875
20/03/2022;Consommation brute;55,74267292
21/03/2022;Consommation brute;56,09493542
22/03/2022;Consommation brute;56,30347708
23/03/2022;Consommation brute;55,38795833
24/03/2022;Consommation brute;53,45729167
25/03/2022;Consommation brute;47,84590833
26/03/2022;Consommation brute;45,20499318
27/03/2022;Consommation brute;50,7017875
28/03/2022;Consommation brute;52,00120625
29/03/2022;Consommation brute;54,13750208
30/03/2022;Consommation brute;58,17582708
31/03/2022;Consommation brute;65,40276042
01/04/2022;Consommation brute;62,9567
02/04/2022;Consommation brute;60,62560208
03/04/2022;Consommation brute;65,11728542
04/04/2022;Consommation brute;62,18529792
05/04/2022;Consommation brute;59,89372292
06/04/2022;Consommation brute;58,69315417
07/04/2022;Consommation brute;58,48662292
08/04/2022;Consommation brute;54,40058542
09/04/2022;Consommation brute;51,72629583
10/04/2022;Consommation brute;41,22611667
11/04/2022;Consommation brute;52,31243542
12/04/2022;Consommation brute;51,59955
13/04/2022;Consommation brute;49,79641042
14/04/2022;Consommation brute;47,27018125
15/04/2022;Consommation brute;42,27677917
16/04/2022;Consommation brute;40,12584792
17/04/2022;Consommation brute;
18/04/2022;Consommation brute;47,84443125
19/04/2022;Consommation brute;49,45372083
20/04/2022;Consommation brute;49,14728542
21/04/2022;Consommation brute;47,84781875
22/04/2022;Consommation brute;44,00496458
23/04/2022;Consommation brute;42,802625
24/04/2022;Consommation brute;48,72060625
25/04/2022;Consommation brute;49,2435375
26/04/2022;Consommation brute;48,6745
27/04/2022;Consommation brute;48,02548958
28/04/2022;Consommation brute;47,03693542
29/04/2022;Consommation brute;42,45935208
30/04/2022;Consommation brute;
01/05/2022;Consommation brute;39,88130833
02/05/2022;Consommation brute;47,43552917
03/05/2022;Consommation brute;47,88154792
04/05/2022;Consommation brute;48,07989792
05/05/2022;Consommation brute;47,41573958
06/05/2022;Consommation brute;41,90245417
07/05/2022;Consommation brute;
08/05/2022;Consommation brute;39,499
09/05/2022;Consommation brute;46,11216875
10/05/2022;Consommation brute;46,13021667
11/05/2022;Consommation brute;46,15676458
12/05/2022;Consommation brute;45,6177625
13/05/2022;Consommation brute;40,84538125
14/05/2022;Consommation brute;38,61973542
15/05/2022;Consommation brute;44,92132292
16/05/2022;Consommation brute;46,27094792
17/05/2022;Consommation brute;46,88908333
18/05/2022;Consommation brute;40,4696375
19/05/2022;Consommation brute;46,05869583
20/05/2022;Consommation brute;41,10286667
21/05/2022;Consommation brute;39,02377708
22/05/2022;Consommation brute;45,08577917
23/05/2022;Consommation brute;45,18448542
24/05/2022;Consommation brute;45,40551875
25/05/2022;Consommation brute;
26/05/2022;Consommation brute;41,95207708
27/05/2022;Consommation brute;39,8928875
28/05/2022;Consommation brute;38,25155208
29/05/2022;Consommation brute;39,96498333
30/05/2022;Consommation brute;46,02559583
31/05/2022;Consommation brute;46,31680625
01/06/2022;Consommation brute;46,42031458
02/06/2022;Consommation brute;45,95603958
03/06/2022;Consommation brute;41,24914167
04/06/2022;Consommation brute;38,33172292
05/06/2022;Consommation brute;
06/06/2022;Consommation brute;45,22072083
07/06/2022;Consommation brute;45,87556458
08/06/2022;Consommation brute;45,78131458
09/06/2022;Consommation brute;45,71343958
10/06/2022;Consommation brute;41,2064125
11/06/2022;Consommation brute;39,282575
12/06/2022;Consommation brute;45,52173958
13/06/2022;Consommation brute;47,16852708
14/06/2022;Consommation brute;48,25437083
15/06/2022;Consommation brute;48,66492917
16/06/2022;Consommation brute;48,830075
17/06/2022;Consommation brute;44,34511458
18/06/2022;Consommation brute;40,99733125
19/06/2022;Consommation brute;46,71771875
20/06/2022;Consommation brute;47,51323958
21/06/2022;Consommation brute;47,44712292
22/06/2022;Consommation brute;47,16055
23/06/2022;Consommation brute;45,74388542
24/06/2022;Consommation brute;40,66348125
25/06/2022;Consommation brute;38,93692917
26/06/2022;Consommation brute;44,97147083
27/06/2022;Consommation brute;45,9225875
28/06/2022;Consommation brute;46,48535
29/06/2022;Consommation brute;46,40172708
30/06/2022;Consommation brute;45,27614375
01/07/2022;Consommation brute;41,09823542
02/07/2022;Consommation brute;38,3257375
03/07/2022;Consommation brute;45,86629583
04/07/2022;Consommation brute;47,14722083
05/07/2022;Consommation brute;47,03400833
06/07/2022;Consommation brute;47,50687917
07/07/2022;Consommation brute;47,22083125
08/07/2022;Consommation brute;42,62882917
09/07/2022;Consommation brute;40,23248542
10/07/2022;Consommation brute;47,24065833
11/07/2022;Consommation brute;48,95203542
12/07/2022;Consommation brute;49,12777708
13/07/2022;Consommation brute;
14/07/2022;Consommation brute;43,58875833
15/07/2022;Consommation brute;42,62869583
16/07/2022;Consommation brute;41,09005
17/07/2022;Consommation brute;48,76703125
18/07/2022;Consommation brute;49,98970833
19/07/2022;Consommation brute;48,96709583
20/07/2022;Consommation brute;48,54923333
21/07/2022;Consommation brute;47,92744792
22/07/2022;Consommation brute;42,63860208
23/07/2022;Consommation brute;40,95391042
24/07/2022;Consommation brute;46,52515833
25/07/2022;Consommation brute;46,56394167
26/07/2022;Consommation brute;46,18473333
27/07/2022;Consommation brute;46,26513958
28/07/2022;Consommation brute;45,13530625
29/07/2022;Consommation brute;40,93014167
30/07/2022;Consommation brute;39,13711458
31/07/2022;Consommation brute;44,04255625
01/08/2022;Consommation brute;45,18365208
02/08/2022;Consommation brute;45,94972292
03/08/2022;Consommation brute;45,613775
04/08/2022;Consommation brute;44,11697917
05/08/2022;Consommation brute;40,19532917
06/08/2022;Consommation brute;38,13839583
07/08/2022;Consommation brute;42,34025625
08/08/2022;Consommation brute;43,28546667
09/08/2022;Consommation brute;43,65452708
10/08/2022;Consommation brute;44,05080417
11/08/2022;Consommation brute;44,12443333
12/08/2022;Consommation brute;40,57191042
13/08/2022;Consommation brute;37,47109583
14/08/2022;Consommation brute;
15/08/2022;Consommation brute;37,95257292
16/08/2022;Consommation brute;41,8391375
17/08/2022;Consommation brute;41,78728958
18/08/2022;Consommation brute;41,80023125
19/08/2022;Consommation brute;39,0827625
20/08/2022;Consommation brute;37,42615417
21/08/2022;Consommation brute;43,10097292
22/08/2022;Consommation brute;44,90436667
23/08/2022;Consommation brute;45,70708333
24/08/2022;Consommation brute;45,832
25/08/2022;Consommation brute;45,10044375
26/08/2022;Consommation brute;40,4442125
27/08/2022;Consommation brute;38,43661875
28/08/2022;Consommation brute;44,95774167
29/08/2022;Consommation brute;46,31073333
30/08/2022;Consommation brute;46,14338542
31/08/2022;Consommation brute;46,2248375
01/09/2022;Consommation brute;45,22332917
02/09/2022;Consommation brute;40,36523958
03/09/2022;Consommation brute;38,91771667
04/09/2022;Consommation brute;45,38156042
05/09/2022;Consommation brute;46,00022292
06/09/2022;Consommation brute;45,65440417
07/09/2022;Consommation brute;45,01010208
08/09/2022;Consommation brute;44,616075
09/09/2022;Consommation brute;39,986775
10/09/2022;Consommation brute;38,20404375
11/09/2022;Consommation brute;44,65937917
12/09/2022;Consommation brute;46,11162708
13/09/2022;Consommation brute;45,92346667
14/09/2022;Consommation brute;45,39600833
15/09/2022;Consommation brute;44,55100417
16/09/2022;Consommation brute;39,6809625
17/09/2022;Consommation brute;38,03391875
18/09/2022;Consommation brute;44,03879792
19/09/2022;Consommation brute;45,27263958
20/09/2022;Consommation brute;45,24934792
21/09/2022;Consommation brute;45,4478
22/09/2022;Consommation brute;45,05677292
23/09/2022;Consommation brute;40,3542125
24/09/2022;Consommation brute;38,59734375
25/09/2022;Consommation brute;45,59450833
26/09/2022;Consommation brute;47,13131667
27/09/2022;Consommation brute;47,14006042
28/09/2022;Consommation brute;46,84856042
29/09/2022;Consommation brute;47,00301667
30/09/2022;Consommation brute;42,4800875
01/10/2022;Consommation brute;39,47876667
02/10/2022;Consommation brute;45,3549375
03/10/2022;Consommation brute;46,351375
04/10/2022;Consommation brute;46,06007292
05/10/2022;Consommation brute;45,72483125
06/10/2022;Consommation brute;45,48192083
07/10/2022;Consommation brute;40,88508125
08/10/2022;Consommation brute;39,50997917
09/10/2022;Consommation brute;45,117425
10/10/2022;Consommation brute;45,97123333
11/10/2022;Consommation brute;46,50292917
12/10/2022;Consommation brute;46,64582292
13/10/2022;Consommation brute;45,96607708
14/10/2022;Consommation brute;40,87227917
15/10/2022;Consommation brute;38,93771875
16/10/2022;Consommation brute;44,21018125
17/10/2022;Consommation brute;44,66723125
18/10/2022;Consommation brute;44,84263125
19/10/2022;Consommation brute;44,83126667
20/10/2022;Consommation brute;44,443475
21/10/2022;Consommation brute;39,98636875
22/10/2022;Consommation brute;38,10872917
23/10/2022;Consommation brute;44,18009167
24/10/2022;Consommation brute;44,93407292
25/10/2022;Consommation brute;44,71445208
26/10/2022;Consommation brute;44,52289167
27/10/2022;Consommation brute;43,96810208
28/10/2022;Consommation brute;39,23083958
29/10/2022;Consommation brute;37,42828061
30/10/2022;Consommation brute;40,97483333
31/10/2022;Consommation brute;
01/11/2022;Consommation brute;39,69687917
02/11/2022;Consommation brute;47,59065208
03/11/2022;Consommation brute;48,8804875
04/11/2022;Consommation brute;45,99385833
05/11/2022;Consommation brute;44,915075
06/11/2022;Consommation brute;49,58440833
07/11/2022;Consommation brute;50,12812083
08/11/2022;Consommation brute;50,069025
09/11/2022;Consommation brute;50,73967708
10/11/2022;Consommation brute;
11/11/2022;Consommation brute;45,77505833
12/11/2022;Consommation brute;44,20290833
13/11/2022;Consommation brute;51,34551458
14/11/2022;Consommation brute;52,19532083
15/11/2022;Consommation brute;52,40126042
16/11/2022;Consommation brute;52,17467708
17/11/2022;Consommation brute;53,12640833
18/11/2022;Consommation brute;50,42452292
19/11/2022;Consommation brute;49,65530417
20/11/2022;Consommation brute;57,47211458
21/11/2022;Consommation brute;58,857975
22/11/2022;Consommation brute;58,41683125
23/11/2022;Consommation brute;57,537175
24/11/2022;Consommation brute;56,38765
25/11/2022;Consommation brute;53,43816042
26/11/2022;Consommation brute;51,96680417
27/11/2022;Consommation brute;57,3269
28/11/2022;Consommation brute;60,35134167
29/11/2022;Consommation brute;61,75079583
30/11/2022;Consommation brute;63,55726875
01/12/2022;Consommation brute;63,11875
02/12/2022;Consommation brute;59,45208333
03/12/2022;Consommation brute;58,51458333
04/12/2022;Consommation brute;65,6
05/12/2022;Consommation brute;66,82708333
06/12/2022;Consommation brute;66,83125
07/12/2022;Consommation brute;68,22083333
08/12/2022;Consommation brute;67,53541667
09/12/2022;Consommation brute;64,7
10/12/2022;Consommation brute;66,4
11/12/2022;Consommation brute;74,70625
12/12/2022;Consommation brute;74,425
13/12/2022;Consommation brute;70,49583333
14/12/2022;Consommation brute;70,21458333
15/12/2022;Consommation brute;70,16666667
16/12/2022;Consommation brute;69,78958333
17/12/2022;Consommation brute;67,39166667
18/12/2022;Consommation brute;74,70625
19/12/2022;Consommation brute;74,425
20/12/2022;Consommation brute;70,49583333
21/12/2022;Consommation brute;57,17337708
22/12/2022;Consommation brute;55,53407083
23/12/2022;Consommation brute;51,46753958
24/12/2022;Consommation brute;47,1230625
25/12/2022;Consommation brute;44,56223542
26/12/2022;Consommation brute;49,44396042
27/12/2022;Consommation brute;53,87538958
28/12/2022;Consommation brute;54,15320833
29/12/2022;Consommation brute;52,61038333
30/12/2022;Consommation brute;52,58382708
31/12/2022;Consommation brute;46,50155208
01/01/2023;Consommation brute;
02/01/2023;Consommation brute;65,53372917
03/01/2023;Consommation brute;68,29835417
04/01/2023;Consommation brute;69,70054167
05/01/2023;Consommation brute;69,86045833
06/01/2023;Consommation brute;68,87966667
07/01/2023;Consommation brute;63,69641667
08/01/2023;Consommation brute;62,01585417
09/01/2023;Consommation brute;69,5886875
10/01/2023;Consommation brute;70,4473125
11/01/2023;Consommation brute;70,04147917
12/01/2023;Consommation brute;70,5131875
13/01/2023;Consommation brute;69,71427083
14/01/2023;Consommation brute;64,65916667
15/01/2023;Consommation brute;62,97235417
16/01/2023;Consommation brute;69,79064583
17/01/2023;Consommation brute;69,59395833
18/01/2023;Consommation brute;70,01897917
19/01/2023;Consommation brute;68,99633333
20/01/2023;Consommation brute;69,17575
21/01/2023;Consommation brute;63,7664375
22/01/2023;Consommation brute;62,375375
23/01/2023;Consommation brute;68,82108333
24/01/2023;Consommation brute;69,45102083
25/01/2023;Consommation brute;69,46841667
26/01/2023;Consommation brute;68,42772917
27/01/2023;Consommation brute;67,67933333
28/01/2023;Consommation brute;62,4486875
29/01/2023;Consommation brute;60,1138125
30/01/2023;Consommation brute;66,44789583
31/01/2023;Consommation brute;65,483375
01/02/2023;Consommation brute;66,41414583
02/02/2023;Consommation brute;67,16714583
03/02/2023;Consommation brute;66,66235417
04/02/2023;Consommation brute;60,94529167
05/02/2023;Consommation brute;58,97235417
06/02/2023;Consommation brute;65,75252083
07/02/2023;Consommation brute;65,99629167
08/02/2023;Consommation brute;66,2289375
09/02/2023;Consommation brute;66,42479167
10/02/2023;Consommation brute;64,99825
11/02/2023;Consommation brute;59,16845833
12/02/2023;Consommation brute;57,1791875
13/02/2023;Consommation brute;63,926625
14/02/2023;Consommation brute;64,477125
15/02/2023;Consommation brute;64,13510417
16/02/2023;Consommation brute;63,32075
17/02/2023;Consommation brute;63,27520833
18/02/2023;Consommation brute;58,77210417
19/02/2023;Consommation brute;56,25325
20/02/2023;Consommation brute;62,50547917
21/02/2023;Consommation brute;63,03995833
22/02/2023;Consommation brute;63,01433333
23/02/2023;Consommation brute;63,031625
24/02/2023;Consommation brute;62,14770833
25/02/2023;Consommation brute;57,42133333
26/02/2023;Consommation brute;56,45045833
27/02/2023;Consommation brute;63,7396875
28/02/2023;Consommation brute;63,837
01/03/2023;Consommation brute;62,963125
02/03/2023;Consommation brute;62,37325
03/03/2023;Consommation brute;61,43972917
04/03/2023;Consommation brute;55,75272917
05/03/2023;Consommation brute;53,26808333
06/03/2023;Consommation brute;59,20983333
07/03/2023;Consommation brute;58,67927083
08/03/2023;Consommation brute;59,50654167
09/03/2023;Consommation brute;60,26354167
10/03/2023;Consommation brute;60,2000625
11/03/2023;Consommation brute;54,1904375
12/03/2023;Consommation brute;52,38527083
13/03/2023;Consommation brute;58,8683125
14/03/2023;Consommation brute;59,38220833
15/03/2023;Consommation brute;58,05408333
16/03/2023;Consommation brute;57,93197917
17/03/2023;Consommation brute;57,63370833
18/03/2023;Consommation brute;52,47025
19/03/2023;Consommation brute;50,312875
20/03/2023;Consommation brute;55,64508333
21/03/2023;Consommation brute;56,01260417
22/03/2023;Consommation brute;57,03752083
23/03/2023;Consommation brute;56,588875
24/03/2023;Consommation brute;56,29320833
25/03/2023;Consommation brute;51,54608333
26/03/2023;Consommation brute;49,41195455
27/03/2023;Consommation brute;54,33095833
28/03/2023;Consommation brute;54,14054167
29/03/2023;Consommation brute;55,0448125
30/03/2023;Consommation brute;55,4464375
31/03/2023;Consommation brute;55,07835417
01/04/2023;Consommation brute;50,2464375
02/04/2023;Consommation brute;47,73141667
03/04/2023;Consommation brute;53,12185417
04/04/2023;Consommation brute;53,15227083
05/04/2023;Consommation brute;52,42539583
06/04/2023;Consommation brute;51,34070833
07/04/2023;Consommation brute;50,74060417
08/04/2023;Consommation brute;46,22175
09/04/2023;Consommation brute;43,71185417
10/04/2023;Consommation brute;44,258125
11/04/2023;Consommation brute;50,1891875
12/04/2023;Consommation brute;50,9721875
13/04/2023;Consommation brute;49,69583333
14/04/2023;Consommation brute;48,76508333
15/04/2023;Consommation brute;44,88664583
16/04/2023;Consommation brute;42,93
17/04/2023;Consommation brute;47,84664583
18/04/2023;Consommation brute;47,98966667
19/04/2023;Consommation brute;48,68620833
20/04/2023;Consommation brute;47,99822917
21/04/2023;Consommation brute;46,43733333
22/04/2023;Consommation brute;42,6818125
23/04/2023;Consommation brute;41,20470833
24/04/2023;Consommation brute;46,29589583
25/04/2023;Consommation brute;46,7740625
26/04/2023;Consommation brute;46,85960417
27/04/2023;Consommation brute;47,40333333
28/04/2023;Consommation brute;47,231625
29/04/2023;Consommation brute;42,4850625
30/04/2023;Consommation brute;39,702375
01/05/2023;Consommation brute;38,96995833
02/05/2023;Consommation brute;45,35435417
03/05/2023;Consommation brute;46,22797917
04/05/2023;Consommation brute;46,14177083
05/05/2023;Consommation brute;45,4706875
06/05/2023;Consommation brute;40,72758333
07/05/2023;Consommation brute;38,597875
08/05/2023;Consommation brute;39,3180625
09/05/2023;Consommation brute;44,87908333
10/05/2023;Consommation brute;45,33445833
11/05/2023;Consommation brute;44,74179167
12/05/2023;Consommation brute;43,706625
13/05/2023;Consommation brute;39,6220625
14/05/2023;Consommation brute;37,94035417
15/05/2023;Consommation brute;43,35072917
16/05/2023;Consommation brute;43,89975
17/05/2023;Consommation brute;43,29772917
18/05/2023;Consommation brute;38,30375
19/05/2023;Consommation brute;39,670125
20/05/2023;Consommation brute;38,12483333
21/05/2023;Consommation brute;37,350875
22/05/2023;Consommation brute;42,96014583
23/05/2023;Consommation brute;43,736375
24/05/2023;Consommation brute;44,98910417
25/05/2023;Consommation brute;43,7796875
26/05/2023;Consommation brute;43,23104167
27/05/2023;Consommation brute;38,53479167
28/05/2023;Consommation brute;35,87302083
29/05/2023;Consommation brute;37,42289583
30/05/2023;Consommation brute;42,57347917
31/05/2023;Consommation brute;43,45420833
01/06/2023;Consommation brute;43,63220833
02/06/2023;Consommation brute;43,21225
03/06/2023;Consommation brute;38,73316667
04/06/2023;Consommation brute;36,42197917
05/06/2023;Consommation brute;42,17960417
06/06/2023;Consommation brute;42,90877083
07/06/2023;Consommation brute;43,0605
08/06/2023;Consommation brute;43,06060417
09/06/2023;Consommation brute;42,59602083
10/06/2023;Consommation brute;38,19672917
11/06/2023;Consommation brute;36,44902083
12/06/2023;Consommation brute;42,42641667
13/06/2023;Consommation brute;43,2065
14/06/2023;Consommation brute;43,39297917
15/06/2023;Consommation brute;43,50989583
16/06/2023;Consommation brute;43,13025
17/06/2023;Consommation brute;38,4363125
18/06/2023;Consommation brute;36,20727083
19/06/2023;Consommation brute;42,40183333
20/06/2023;Consommation brute;43,37160417
21/06/2023;Consommation brute;43,6991875
22/06/2023;Consommation brute;43,71722917
23/06/2023;Consommation brute;43,41560417
24/06/2023;Consommation brute;38,71785417
25/06/2023;Consommation brute;36,49691667
26/06/2023;Consommation brute;42,613625
27/06/2023;Consommation brute;43,85889583
28/06/2023;Consommation brute;44,31995833
29/06/2023;Consommation brute;44,536625
30/06/2023;Consommation brute;43,66072917
01/07/2023;Consommation brute;39,715875
02/07/2023;Consommation brute;37,84385417
03/07/2023;Consommation brute;43,82016667
04/07/2023;Consommation brute;45,2043125
05/07/2023;Consommation brute;45,70820833
06/07/2023;Consommation brute;45,866
07/07/2023;Consommation brute;45,255625
08/07/2023;Consommation brute;40,21204167
09/07/2023;Consommation brute;37,845375
10/07/2023;Consommation brute;44,68897917
11/07/2023;Consommation brute;46,13197917
12/07/2023;Consommation brute;45,61360417
13/07/2023;Consommation brute;45,49695833
14/07/2023;Consommation brute;40,29641667
15/07/2023;Consommation brute;39,43208333
16/07/2023;Consommation brute;38,45583333
17/07/2023;Consommation brute;45,01070833
18/07/2023;Consommation brute;46,48227083
19/07/2023;Consommation brute;46,1376875
20/07/2023;Consommation brute;46,08770833
21/07/2023;Consommation brute;45,31558333
22/07/2023;Consommation brute;40,75085417
23/07/2023;Consommation brute;38,85389583
24/07/2023;Consommation brute;43,89341667
25/07/2023;Consommation brute;44,4978125
26/07/2023;Consommation brute;44,70395833
27/07/2023;Consommation brute;44,82179167
28/07/2023;Consommation brute;43,80425
29/07/2023;Consommation brute;39,32064583
30/07/2023;Consommation brute;37,36747917
31/07/2023;Consommation brute;41,70864583
01/08/2023;Consommation brute;42,31372917
02/08/2023;Consommation brute;42,80760417
03/08/2023;Consommation brute;42,25875
04/08/2023;Consommation brute;41,35308333
05/08/2023;Consommation brute;38,53697917
06/08/2023;Consommation brute;37,1046875
07/08/2023;Consommation brute;40,47541667
08/08/2023;Consommation brute;41,025125
09/08/2023;Consommation brute;40,83829167
10/08/2023;Consommation brute;40,74125
11/08/2023;Consommation brute;40,7369375
12/08/2023;Consommation brute;37,62716667
13/08/2023;Consommation brute;35,90804167
14/08/2023;Consommation brute;38,601
15/08/2023;Consommation brute;37,04125
16/08/2023;Consommation brute;40,1528125
17/08/2023;Consommation brute;40,86895833
18/08/2023;Consommation brute;40,98572917
19/08/2023;Consommation brute;38,058375
20/08/2023;Consommation brute;36,56745833
21/08/2023;Consommation brute;42,2124375
22/08/2023;Consommation brute;43,84972917
23/08/2023;Consommation brute;44,39339583
24/08/2023;Consommation brute;44,149125
25/08/2023;Consommation brute;43,02877083
26/08/2023;Consommation brute;39,1645
27/08/2023;Consommation brute;37,2358125
28/08/2023;Consommation brute;42,69966667
29/08/2023;Consommation brute;43,87741667
30/08/2023;Consommation brute;44,084875
31/08/2023;Consommation brute;44,47129167
01/09/2023;Consommation brute;43,9761875
02/09/2023;Consommation brute;39,25397917
03/09/2023;Consommation brute;36,98222917
04/09/2023;Consommation brute;42,36335417
05/09/2023;Consommation brute;43,444
06/09/2023;Consommation brute;43,60158333
07/09/2023;Consommation brute;43,75966667
08/09/2023;Consommation brute;43,74325
09/09/2023;Consommation brute;38,38366667
10/09/2023;Consommation brute;37,66585417
11/09/2023;Consommation brute;42,53854167
12/09/2023;Consommation brute;43,17352083
13/09/2023;Consommation brute;44,01310417
14/09/2023;Consommation brute;44,3126875
15/09/2023;Consommation brute;43,70739583
16/09/2023;Consommation brute;39,19077083
17/09/2023;Consommation brute;37,323
18/09/2023;Consommation brute;42,85570833
19/09/2023;Consommation brute;44,04795833
20/09/2023;Consommation brute;44,3563125
21/09/2023;Consommation brute;44,38185417
22/09/2023;Consommation brute;43,79908333
23/09/2023;Consommation brute;39,01660417
24/09/2023;Consommation brute;37,40597917
25/09/2023;Consommation brute;43,3530625
26/09/2023;Consommation brute;44,15304167
27/09/2023;Consommation brute;44,46214583
28/09/2023;Consommation brute;44,43558333
29/09/2023;Consommation brute;43,98825
30/09/2023;Consommation brute;39,76610417
01/10/2023;Consommation brute;38,20785417
02/10/2023;Consommation brute;44,0465
03/10/2023;Consommation brute;45,849375
04/10/2023;Consommation brute;44,62385417
05/10/2023;Consommation brute;45,5425625
06/10/2023;Consommation brute;45,3526875
07/10/2023;Consommation brute;40,9114375
08/10/2023;Consommation brute;39,1586875
09/10/2023;Consommation brute;44,77822917
10/10/2023;Consommation brute;45,9525625
11/10/2023;Consommation brute;46,28114583
12/10/2023;Consommation brute;46,24685417
13/10/2023;Consommation brute;45,782875
14/10/2023;Consommation brute;41,82664583
